timestamp,date,hour,day_of_week,station,city,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,wind_direction,AQI_category
2024-01-08 12:00,2024-01-08,12,Monday,Central,Delhi,145.1,174.1,47.1,12.6,1.03,57.0,27.5,47.0,2.3,SE,Very Poor
2024-01-08 13:00,2024-01-08,13,Monday,Central,Delhi,168.0,236.9,52.6,18.1,1.17,35.6,26.1,55.0,4.1,SE,Very Poor
2024-01-08 14:00,2024-01-08,14,Monday,Central,Delhi,137.6,194.3,41.9,12.4,1.96,65.3,25.9,56.0,2.4,SE,Very Poor
2024-01-08 15:00,2024-01-08,15,Monday,Central,Delhi,164.9,225.8,56.7,12.4,1.0,18.6,21.8,53.0,1.0,NW,Very Poor
2024-01-08 16:00,2024-01-08,16,Monday,Central,Delhi,184.9,251.1,66.6,18.2,1.0,50.1,23.8,53.0,3.5,SE,Very Poor
2024-01-08 17:00,2024-01-08,17,Monday,Central,Delhi,258.0,334.1,89.3,19.9,0.97,36.0,19.6,61.0,1.6,NW,Severe
2024-01-08 18:00,2024-01-08,18,Monday,Central,Delhi,261.5,346.1,77.2,19.6,2.67,36.0,18.5,65.0,10.9,S,Severe
2024-01-08 19:00,2024-01-08,19,Monday,Central,Delhi,284.5,407.7,83.7,6.4,0.66,46.9,15.3,64.0,9.6,SE,Severe
2024-01-08 20:00,2024-01-08,20,Monday,Central,Delhi,279.1,418.1,80.5,12.7,2.78,34.4,15.9,72.0,4.9,SE,Severe
2024-01-08 21:00,2024-01-08,21,Monday,Central,Delhi,135.3,174.7,43.0,6.7,0.56,43.3,13.8,75.0,3.9,NE,Very Poor
2024-01-08 22:00,2024-01-08,22,Monday,Central,Delhi,202.0,301.7,55.6,18.9,1.25,52.3,13.1,74.0,3.3,NE,Very Poor
2024-01-08 23:00,2024-01-08,23,Monday,Central,Delhi,192.2,257.7,62.7,15.8,2.19,21.1,10.1,77.0,5.5,W,Very Poor
2024-01-09 00:00,2024-01-09,0,Tuesday,Central,Delhi,162.8,221.0,53.1,19.4,1.78,45.7,10.5,75.0,6.4,E,Very Poor
2024-01-09 01:00,2024-01-09,1,Tuesday,Central,Delhi,132.3,182.4,37.7,11.2,0.53,31.7,10.1,75.0,4.6,E,Very Poor
2024-01-09 02:00,2024-01-09,2,Tuesday,Central,Delhi,124.7,178.9,37.7,20.1,1.22,46.3,12.4,74.0,4.9,SE,Very Poor
2024-01-09 03:00,2024-01-09,3,Tuesday,Central,Delhi,149.2,194.3,45.8,6.8,0.37,27.7,12.7,73.0,1.3,SW,Very Poor
2024-01-09 04:00,2024-01-09,4,Tuesday,Central,Delhi,114.7,152.6,38.7,19.8,0.52,21.3,16.8,75.0,0.6,E,Poor
2024-01-09 05:00,2024-01-09,5,Tuesday,Central,Delhi,115.4,165.1,40.2,15.9,0.58,26.2,18.7,69.0,2.4,N,Poor
2024-01-09 06:00,2024-01-09,6,Tuesday,Central,Delhi,206.6,297.7,65.8,13.5,1.17,29.5,19.7,71.0,2.8,NE,Very Poor
2024-01-09 07:00,2024-01-09,7,Tuesday,Central,Delhi,243.6,366.8,74.7,15.5,2.22,23.1,21.4,58.0,9.3,SE,Very Poor
2024-01-09 08:00,2024-01-09,8,Tuesday,Central,Delhi,325.1,470.9,120.6,6.0,1.28,31.0,22.4,55.0,0.9,SE,Severe
2024-01-09 09:00,2024-01-09,9,Tuesday,Central,Delhi,261.6,341.7,65.0,15.3,1.77,34.0,27.6,52.0,2.4,N,Severe
2024-01-09 10:00,2024-01-09,10,Tuesday,Central,Delhi,188.2,256.8,61.3,9.7,1.87,32.3,29.2,53.0,0.8,E,Very Poor
2024-01-09 11:00,2024-01-09,11,Tuesday,Central,Delhi,151.5,215.0,51.3,5.3,1.45,15.3,27.1,50.0,1.0,NW,Very Poor
2024-01-09 12:00,2024-01-09,12,Tuesday,Central,Delhi,130.5,168.8,41.8,15.0,0.86,68.9,27.0,51.0,3.4,NE,Very Poor
2024-01-09 13:00,2024-01-09,13,Tuesday,Central,Delhi,154.2,228.4,50.6,15.9,0.51,53.2,27.3,51.0,1.8,E,Very Poor
2024-01-09 14:00,2024-01-09,14,Tuesday,Central,Delhi,176.7,246.3,60.8,10.9,1.32,12.9,26.9,55.0,2.9,SE,Very Poor
2024-01-09 15:00,2024-01-09,15,Tuesday,Central,Delhi,171.2,246.0,49.0,17.2,1.22,69.2,24.3,62.0,2.0,W,Very Poor
2024-01-09 16:00,2024-01-09,16,Tuesday,Central,Delhi,155.5,219.6,49.4,10.6,1.54,41.0,20.7,59.0,1.9,E,Very Poor
2024-01-09 17:00,2024-01-09,17,Tuesday,Central,Delhi,277.5,411.7,87.9,14.7,1.1,31.8,23.5,56.0,4.1,W,Severe
2024-01-09 18:00,2024-01-09,18,Tuesday,Central,Delhi,201.6,300.0,71.2,16.4,1.5,24.3,19.4,61.0,6.0,N,Very Poor
2024-01-09 19:00,2024-01-09,19,Tuesday,Central,Delhi,268.9,382.2,70.0,11.2,0.61,31.9,16.8,74.0,0.8,NW,Severe
2024-01-09 20:00,2024-01-09,20,Tuesday,Central,Delhi,227.1,309.7,71.0,16.4,0.94,35.3,14.6,73.0,8.8,SE,Very Poor
2024-01-09 21:00,2024-01-09,21,Tuesday,Central,Delhi,174.4,243.8,54.0,20.4,1.15,32.2,11.3,74.0,2.2,NE,Very Poor
2024-01-09 22:00,2024-01-09,22,Tuesday,Central,Delhi,182.9,260.0,58.4,18.7,2.17,28.5,12.6,78.0,1.7,NW,Very Poor
2024-01-09 23:00,2024-01-09,23,Tuesday,Central,Delhi,194.9,310.0,52.3,7.6,0.84,47.4,12.1,78.0,3.6,NE,Very Poor
2024-01-10 00:00,2024-01-10,0,Wednesday,Central,Delhi,181.3,248.7,47.8,14.6,0.65,33.9,11.3,79.0,1.8,N,Very Poor
2024-01-10 01:00,2024-01-10,1,Wednesday,Central,Delhi,171.3,228.2,48.6,18.1,0.89,43.7,10.6,79.0,3.6,SW,Very Poor
2024-01-10 02:00,2024-01-10,2,Wednesday,Central,Delhi,128.4,196.5,39.1,18.1,0.6,48.8,11.7,79.0,2.2,NW,Very Poor
2024-01-10 03:00,2024-01-10,3,Wednesday,Central,Delhi,128.9,180.4,34.2,13.6,0.99,33.8,13.6,76.0,1.6,N,Very Poor
2024-01-10 04:00,2024-01-10,4,Wednesday,Central,Delhi,135.4,193.0,44.2,14.4,1.56,25.5,15.2,77.0,6.1,E,Very Poor
2024-01-10 05:00,2024-01-10,5,Wednesday,Central,Delhi,122.9,180.4,41.0,20.4,0.31,48.6,19.5,71.0,3.1,SE,Very Poor
2024-01-10 06:00,2024-01-10,6,Wednesday,Central,Delhi,171.1,250.8,57.7,9.7,0.43,44.0,19.0,67.0,0.9,NW,Very Poor
2024-01-10 07:00,2024-01-10,7,Wednesday,Central,Delhi,299.4,430.6,97.5,19.7,2.47,22.2,22.6,58.0,1.3,SE,Severe
2024-01-10 08:00,2024-01-10,8,Wednesday,Central,Delhi,255.1,348.6,80.6,20.7,0.75,51.5,22.0,50.0,0.7,W,Severe
2024-01-10 09:00,2024-01-10,9,Wednesday,Central,Delhi,280.1,391.0,76.5,7.2,2.48,41.5,24.5,53.0,1.8,W,Severe
2024-01-10 10:00,2024-01-10,10,Wednesday,Central,Delhi,163.4,237.7,50.1,12.8,0.73,40.6,26.1,52.0,1.6,N,Very Poor
2024-01-10 11:00,2024-01-10,11,Wednesday,Central,Delhi,172.0,233.3,56.5,16.9,1.76,43.4,26.2,56.0,3.0,NE,Very Poor
2024-01-10 12:00,2024-01-10,12,Wednesday,Central,Delhi,182.6,244.2,59.4,14.1,1.2,22.0,27.0,47.0,2.2,SW,Very Poor
2024-01-10 13:00,2024-01-10,13,Wednesday,Central,Delhi,184.3,246.5,62.1,11.6,0.53,25.2,27.0,54.0,2.8,N,Very Poor
2024-01-10 14:00,2024-01-10,14,Wednesday,Central,Delhi,149.3,221.7,45.8,9.3,1.73,33.8,24.0,53.0,1.9,N,Very Poor
2024-01-10 15:00,2024-01-10,15,Wednesday,Central,Delhi,170.4,246.7,52.7,16.1,0.55,15.1,25.0,55.0,5.1,W,Very Poor
2024-01-10 16:00,2024-01-10,16,Wednesday,Central,Delhi,185.8,277.2,58.7,9.8,0.53,45.5,22.5,56.0,1.6,NW,Very Poor
2024-01-10 17:00,2024-01-10,17,Wednesday,Central,Delhi,264.8,370.8,90.4,6.7,2.17,45.1,20.6,56.0,1.8,NE,Severe
2024-01-10 18:00,2024-01-10,18,Wednesday,Central,Delhi,244.3,379.4,74.9,16.2,2.06,28.8,18.7,67.0,3.9,SE,Very Poor
2024-01-10 19:00,2024-01-10,19,Wednesday,Central,Delhi,246.8,349.3,75.3,12.7,2.16,21.5,16.3,68.0,4.8,SW,Very Poor
2024-01-10 20:00,2024-01-10,20,Wednesday,Central,Delhi,287.5,393.7,88.5,13.1,1.61,36.9,12.7,72.0,2.1,SE,Severe
2024-01-10 21:00,2024-01-10,21,Wednesday,Central,Delhi,185.3,259.0,55.8,17.6,1.22,27.8,11.9,74.0,5.4,SW,Very Poor
2024-01-10 22:00,2024-01-10,22,Wednesday,Central,Delhi,179.7,255.0,60.8,13.5,1.03,31.4,10.2,79.0,5.2,N,Very Poor
2024-01-10 23:00,2024-01-10,23,Wednesday,Central,Delhi,186.1,278.1,59.2,15.0,0.92,25.7,10.9,80.0,2.8,S,Very Poor
2024-01-11 00:00,2024-01-11,0,Thursday,Central,Delhi,181.1,275.7,56.9,21.0,0.54,31.2,10.5,77.0,0.9,NE,Very Poor
2024-01-11 01:00,2024-01-11,1,Thursday,Central,Delhi,126.2,167.2,36.6,21.3,0.99,49.8,11.1,75.0,4.6,W,Very Poor
2024-01-11 02:00,2024-01-11,2,Thursday,Central,Delhi,132.9,169.6,42.8,5.8,0.49,18.9,12.2,75.0,0.9,NE,Very Poor
2024-01-11 03:00,2024-01-11,3,Thursday,Central,Delhi,157.4,213.5,54.3,20.7,1.45,40.0,10.6,76.0,2.0,E,Very Poor
2024-01-11 04:00,2024-01-11,4,Thursday,Central,Delhi,102.2,141.8,31.0,20.9,0.5,51.3,15.1,73.0,1.3,N,Poor
2024-01-11 05:00,2024-01-11,5,Thursday,Central,Delhi,142.7,195.5,42.7,5.0,0.32,47.1,14.9,74.0,3.5,E,Very Poor
2024-01-11 06:00,2024-01-11,6,Thursday,Central,Delhi,194.5,273.5,57.8,12.8,1.69,27.1,18.9,71.0,0.9,NW,Very Poor
2024-01-11 07:00,2024-01-11,7,Thursday,Central,Delhi,309.2,441.1,105.1,18.8,2.65,31.6,22.3,62.0,0.6,NE,Severe
2024-01-11 08:00,2024-01-11,8,Thursday,Central,Delhi,273.3,397.7,84.6,5.3,1.77,41.4,20.9,56.0,1.8,E,Severe
2024-01-11 09:00,2024-01-11,9,Thursday,Central,Delhi,254.8,420.7,70.5,12.9,2.31,21.7,21.3,53.0,2.9,S,Severe
2024-01-11 10:00,2024-01-11,10,Thursday,Central,Delhi,174.6,226.0,60.8,8.8,0.67,50.2,23.3,52.0,1.1,N,Very Poor
2024-01-11 11:00,2024-01-11,11,Thursday,Central,Delhi,147.4,211.8,43.0,8.6,1.06,61.7,23.0,57.0,1.5,E,Very Poor
2024-01-11 12:00,2024-01-11,12,Thursday,Central,Delhi,148.5,194.9,45.9,17.9,1.13,46.4,27.6,52.0,1.0,E,Very Poor
2024-01-11 13:00,2024-01-11,13,Thursday,Central,Delhi,140.0,192.5,44.2,15.5,0.95,32.5,25.8,55.0,0.7,E,Very Poor
2024-01-11 14:00,2024-01-11,14,Thursday,Central,Delhi,156.9,231.1,53.3,15.8,0.61,72.5,26.2,45.0,1.9,S,Very Poor
2024-01-11 15:00,2024-01-11,15,Thursday,Central,Delhi,172.9,254.6,44.6,13.7,1.32,16.4,25.9,51.0,1.1,W,Very Poor
2024-01-11 16:00,2024-01-11,16,Thursday,Central,Delhi,144.8,192.4,47.9,17.3,1.73,33.1,20.5,53.0,3.6,E,Very Poor
2024-01-11 17:00,2024-01-11,17,Thursday,Central,Delhi,220.3,304.0,64.5,21.6,1.57,26.2,20.6,67.0,0.9,NW,Very Poor
2024-01-11 18:00,2024-01-11,18,Thursday,Central,Delhi,306.4,438.9,99.8,14.6,2.88,20.1,17.3,68.0,1.4,N,Severe
2024-01-11 19:00,2024-01-11,19,Thursday,Central,Delhi,207.7,313.1,66.7,16.7,0.97,52.1,14.3,68.0,1.0,W,Very Poor
2024-01-11 20:00,2024-01-11,20,Thursday,Central,Delhi,269.8,388.6,89.1,9.4,2.63,25.3,14.8,67.0,10.1,E,Severe
2024-01-11 21:00,2024-01-11,21,Thursday,Central,Delhi,157.9,225.3,47.7,16.1,1.18,37.5,12.3,68.0,2.3,NW,Very Poor
2024-01-11 22:00,2024-01-11,22,Thursday,Central,Delhi,169.2,254.9,52.8,8.7,1.67,46.7,11.9,80.0,0.6,N,Very Poor
2024-01-11 23:00,2024-01-11,23,Thursday,Central,Delhi,186.1,259.2,49.3,6.8,2.13,43.2,10.7,80.0,3.3,SE,Very Poor
2024-01-12 00:00,2024-01-12,0,Friday,Central,Delhi,200.4,276.1,68.2,9.0,1.52,38.3,11.1,80.0,1.3,E,Very Poor
2024-01-12 01:00,2024-01-12,1,Friday,Central,Delhi,114.3,166.1,35.4,12.0,1.33,39.4,9.4,74.0,0.7,N,Poor
2024-01-12 02:00,2024-01-12,2,Friday,Central,Delhi,126.0,175.7,41.2,15.6,1.16,40.4,11.0,77.0,4.0,NW,Very Poor
2024-01-12 03:00,2024-01-12,3,Friday,Central,Delhi,116.5,167.2,36.0,20.2,0.32,34.1,13.1,76.0,2.5,NE,Poor
2024-01-12 04:00,2024-01-12,4,Friday,Central,Delhi,103.8,139.0,28.6,8.2,0.91,27.8,13.2,76.0,9.1,E,Poor
2024-01-12 05:00,2024-01-12,5,Friday,Central,Delhi,111.0,155.1,32.8,16.5,0.87,21.8,19.2,72.0,3.5,SW,Poor
2024-01-12 06:00,2024-01-12,6,Friday,Central,Delhi,203.0,268.9,67.8,10.1,0.89,39.2,20.5,64.0,2.7,NE,Very Poor
2024-01-12 07:00,2024-01-12,7,Friday,Central,Delhi,268.8,380.4,80.9,11.3,2.93,37.2,21.4,67.0,3.9,SW,Severe
2024-01-12 08:00,2024-01-12,8,Friday,Central,Delhi,248.1,346.3,79.8,12.1,1.3,33.5,22.5,64.0,3.0,NE,Very Poor
2024-01-12 09:00,2024-01-12,9,Friday,Central,Delhi,313.8,454.0,89.5,18.5,0.71,50.0,23.7,53.0,0.5,E,Severe
2024-01-12 10:00,2024-01-12,10,Friday,Central,Delhi,200.6,277.6,71.0,6.2,1.9,47.4,26.6,54.0,7.2,S,Very Poor
2024-01-12 11:00,2024-01-12,11,Friday,Central,Delhi,175.9,241.4,61.0,13.4,0.77,80.2,27.4,47.0,1.9,S,Very Poor
2024-01-12 12:00,2024-01-12,12,Friday,Central,Delhi,187.9,295.3,55.2,19.8,1.44,66.4,24.1,59.0,1.2,SE,Very Poor
2024-01-12 13:00,2024-01-12,13,Friday,Central,Delhi,151.5,212.9,52.3,13.8,0.59,66.1,25.9,40.0,4.3,NE,Very Poor
2024-01-12 14:00,2024-01-12,14,Friday,Central,Delhi,152.7,214.7,50.9,6.6,1.6,40.4,25.1,47.0,0.9,NW,Very Poor
2024-01-12 15:00,2024-01-12,15,Friday,Central,Delhi,182.7,275.9,57.7,20.6,1.57,61.8,23.5,59.0,4.6,N,Very Poor
2024-01-12 16:00,2024-01-12,16,Friday,Central,Delhi,144.8,195.1,56.1,10.8,0.93,47.1,24.1,55.0,6.6,NW,Very Poor
2024-01-12 17:00,2024-01-12,17,Friday,Central,Delhi,304.3,398.1,106.5,9.4,1.2,29.6,19.6,65.0,2.3,S,Severe
2024-01-12 18:00,2024-01-12,18,Friday,Central,Delhi,274.2,388.5,83.3,15.1,1.0,41.8,20.6,67.0,1.2,W,Severe
2024-01-12 19:00,2024-01-12,19,Friday,Central,Delhi,232.8,337.3,75.4,13.7,2.58,28.8,13.0,71.0,1.8,NW,Very Poor
2024-01-12 20:00,2024-01-12,20,Friday,Central,Delhi,251.1,330.7,77.4,13.5,2.22,27.0,13.7,72.0,1.2,W,Severe
2024-01-12 21:00,2024-01-12,21,Friday,Central,Delhi,171.8,246.9,60.6,21.4,1.15,44.5,13.1,79.0,1.8,NE,Very Poor
2024-01-12 22:00,2024-01-12,22,Friday,Central,Delhi,185.0,243.1,62.7,15.4,1.36,22.6,10.9,74.0,1.5,NW,Very Poor
2024-01-12 23:00,2024-01-12,23,Friday,Central,Delhi,190.7,268.1,61.7,6.7,1.78,42.0,11.3,85.0,5.4,E,Very Poor
2024-01-13 00:00,2024-01-13,0,Saturday,Central,Delhi,206.7,274.4,72.4,9.1,0.42,43.5,11.7,85.0,4.8,NW,Very Poor
2024-01-13 01:00,2024-01-13,1,Saturday,Central,Delhi,107.1,147.6,31.8,13.7,0.88,46.8,9.8,69.0,0.5,SW,Poor
2024-01-13 02:00,2024-01-13,2,Saturday,Central,Delhi,104.7,154.1,34.1,5.9,1.08,21.1,11.3,83.0,1.9,NW,Poor
2024-01-13 03:00,2024-01-13,3,Saturday,Central,Delhi,110.1,154.3,32.9,6.0,1.27,39.5,11.2,81.0,1.7,E,Poor
2024-01-13 04:00,2024-01-13,4,Saturday,Central,Delhi,121.3,160.8,37.4,18.3,1.28,37.5,14.2,78.0,4.0,W,Very Poor
2024-01-13 05:00,2024-01-13,5,Saturday,Central,Delhi,118.5,172.1,34.4,11.3,1.14,30.5,14.5,67.0,1.2,W,Poor
2024-01-13 06:00,2024-01-13,6,Saturday,Central,Delhi,189.3,280.3,60.3,15.4,0.68,34.9,19.6,61.0,1.1,E,Very Poor
2024-01-13 07:00,2024-01-13,7,Saturday,Central,Delhi,240.9,356.1,77.3,19.4,2.35,44.3,23.4,67.0,0.9,E,Very Poor
2024-01-13 08:00,2024-01-13,8,Saturday,Central,Delhi,262.5,379.9,88.4,9.2,3.08,40.5,20.5,53.0,1.0,NE,Severe
2024-01-13 09:00,2024-01-13,9,Saturday,Central,Delhi,195.3,288.8,63.7,5.9,2.5,46.9,24.4,54.0,4.4,NE,Very Poor
2024-01-13 10:00,2024-01-13,10,Saturday,Central,Delhi,125.4,188.9,37.9,9.2,0.41,48.8,25.0,53.0,0.6,NE,Very Poor
2024-01-13 11:00,2024-01-13,11,Saturday,Central,Delhi,114.9,158.7,40.1,8.2,1.19,62.9,28.8,48.0,0.7,NW,Poor
2024-01-13 12:00,2024-01-13,12,Saturday,Central,Delhi,149.5,194.0,49.7,19.2,1.98,28.8,27.1,50.0,0.8,SE,Very Poor
2024-01-13 13:00,2024-01-13,13,Saturday,Central,Delhi,133.0,185.1,41.6,6.1,0.87,13.3,24.4,55.0,0.9,NW,Very Poor
2024-01-13 14:00,2024-01-13,14,Saturday,Central,Delhi,159.7,247.1,53.9,14.7,1.3,80.4,25.6,51.0,3.6,E,Very Poor
2024-01-13 15:00,2024-01-13,15,Saturday,Central,Delhi,168.1,255.7,60.6,19.4,0.97,37.8,26.1,60.0,2.1,S,Very Poor
2024-01-13 16:00,2024-01-13,16,Saturday,Central,Delhi,152.1,223.3,45.4,12.4,1.45,41.9,22.4,60.0,1.0,S,Very Poor
2024-01-13 17:00,2024-01-13,17,Saturday,Central,Delhi,209.5,297.0,66.0,6.0,1.9,44.3,19.7,66.0,1.1,SW,Very Poor
2024-01-13 18:00,2024-01-13,18,Saturday,Central,Delhi,248.5,357.5,81.2,16.6,2.71,46.2,20.2,65.0,2.2,SW,Very Poor
2024-01-13 19:00,2024-01-13,19,Saturday,Central,Delhi,248.7,370.2,79.8,15.6,0.8,44.1,16.4,66.0,3.5,S,Very Poor
2024-01-13 20:00,2024-01-13,20,Saturday,Central,Delhi,227.5,307.6,64.9,19.3,2.82,25.4,15.1,69.0,4.6,E,Very Poor
2024-01-13 21:00,2024-01-13,21,Saturday,Central,Delhi,176.0,240.0,52.4,16.4,1.49,39.9,12.0,72.0,1.9,SE,Very Poor
2024-01-13 22:00,2024-01-13,22,Saturday,Central,Delhi,163.7,233.6,48.6,8.3,0.81,34.7,11.0,76.0,1.0,S,Very Poor
2024-01-13 23:00,2024-01-13,23,Saturday,Central,Delhi,151.9,217.0,47.7,7.6,0.61,18.9,9.8,78.0,3.0,S,Very Poor
2024-01-14 00:00,2024-01-14,0,Sunday,Central,Delhi,148.1,204.4,43.6,16.1,0.51,25.8,8.2,78.0,1.5,W,Very Poor
2024-01-14 01:00,2024-01-14,1,Sunday,Central,Delhi,122.4,167.8,37.5,18.7,1.25,39.8,10.4,75.0,4.3,NW,Very Poor
2024-01-14 02:00,2024-01-14,2,Sunday,Central,Delhi,86.6,126.5,25.3,12.5,0.63,46.9,11.2,78.0,2.0,S,Poor
2024-01-14 03:00,2024-01-14,3,Sunday,Central,Delhi,99.5,141.3,31.2,16.0,0.52,20.1,12.8,71.0,4.1,NW,Poor
2024-01-14 04:00,2024-01-14,4,Sunday,Central,Delhi,107.4,140.4,33.5,12.9,1.31,31.0,16.7,71.0,1.5,SE,Poor
2024-01-14 05:00,2024-01-14,5,Sunday,Central,Delhi,122.5,180.2,38.5,19.8,1.29,36.1,16.3,76.0,5.6,SW,Very Poor
2024-01-14 06:00,2024-01-14,6,Sunday,Central,Delhi,162.8,211.5,57.1,7.2,1.43,25.0,16.4,61.0,1.0,NE,Very Poor
2024-01-14 07:00,2024-01-14,7,Sunday,Central,Delhi,213.5,320.9,77.0,14.2,1.59,45.6,19.8,64.0,3.8,S,Very Poor
2024-01-14 08:00,2024-01-14,8,Sunday,Central,Delhi,245.5,328.1,72.8,19.5,1.25,27.7,21.2,60.0,4.0,SW,Very Poor
2024-01-14 09:00,2024-01-14,9,Sunday,Central,Delhi,250.8,328.1,80.2,9.7,1.15,51.2,24.1,57.0,7.0,W,Severe
2024-01-14 10:00,2024-01-14,10,Sunday,Central,Delhi,140.3,206.0,49.6,7.4,1.15,33.4,24.8,50.0,4.9,S,Very Poor
2024-01-14 11:00,2024-01-14,11,Sunday,Central,Delhi,165.1,245.2,54.9,5.6,1.41,27.8,25.4,59.0,4.2,S,Very Poor
2024-01-14 12:00,2024-01-14,12,Sunday,Central,Delhi,106.1,162.0,32.5,5.2,1.09,28.5,26.6,51.0,1.3,SW,Poor
2024-01-14 13:00,2024-01-14,13,Sunday,Central,Delhi,126.4,185.4,44.5,8.2,0.45,51.3,24.2,53.0,2.5,S,Very Poor
2024-01-14 14:00,2024-01-14,14,Sunday,Central,Delhi,154.1,217.9,45.9,5.1,1.7,48.3,24.9,49.0,1.6,N,Very Poor
2024-01-14 15:00,2024-01-14,15,Sunday,Central,Delhi,154.2,203.3,44.5,5.5,1.39,53.3,22.2,57.0,1.4,SW,Very Poor
2024-01-14 16:00,2024-01-14,16,Sunday,Central,Delhi,126.4,186.2,42.4,21.4,0.87,30.3,24.4,57.0,1.3,NE,Very Poor
2024-01-14 17:00,2024-01-14,17,Sunday,Central,Delhi,213.1,304.4,66.9,20.6,1.82,25.4,19.5,59.0,3.6,W,Very Poor
2024-01-14 18:00,2024-01-14,18,Sunday,Central,Delhi,214.4,308.6,58.4,12.7,2.18,44.4,18.2,67.0,6.4,S,Very Poor
2024-01-14 19:00,2024-01-14,19,Sunday,Central,Delhi,254.2,377.1,79.0,9.0,2.31,48.1,18.0,66.0,1.4,NW,Severe
2024-01-14 20:00,2024-01-14,20,Sunday,Central,Delhi,206.0,280.7,61.8,12.0,2.76,22.7,12.6,73.0,1.3,W,Very Poor
2024-01-14 21:00,2024-01-14,21,Sunday,Central,Delhi,189.6,276.8,66.0,14.6,1.1,30.8,12.6,75.0,0.8,E,Very Poor
2024-01-14 22:00,2024-01-14,22,Sunday,Central,Delhi,193.3,282.6,59.5,10.3,0.42,47.0,12.6,77.0,2.7,W,Very Poor
2024-01-14 23:00,2024-01-14,23,Sunday,Central,Delhi,159.0,215.3,48.9,14.6,0.81,49.4,11.5,83.0,2.9,E,Very Poor
2024-01-15 00:00,2024-01-15,0,Monday,Central,Delhi,163.9,231.2,52.4,9.8,2.09,46.8,8.3,80.0,1.6,W,Very Poor
2024-01-15 01:00,2024-01-15,1,Monday,Central,Delhi,129.0,181.5,38.9,8.5,1.44,38.4,11.1,76.0,6.2,W,Very Poor
2024-01-15 02:00,2024-01-15,2,Monday,Central,Delhi,100.3,138.6,34.3,10.3,0.57,21.5,10.5,72.0,5.1,SW,Poor
2024-01-15 03:00,2024-01-15,3,Monday,Central,Delhi,81.6,116.0,23.4,17.6,1.21,28.1,11.7,77.0,1.9,NE,Poor
2024-01-15 04:00,2024-01-15,4,Monday,Central,Delhi,84.8,115.2,27.5,21.1,0.92,43.2,12.7,72.0,0.8,E,Poor
2024-01-15 05:00,2024-01-15,5,Monday,Central,Delhi,123.2,173.7,38.1,15.7,0.59,42.0,15.2,61.0,6.2,NE,Very Poor
2024-01-15 06:00,2024-01-15,6,Monday,Central,Delhi,178.6,241.2,63.8,15.9,0.53,32.2,16.9,63.0,4.9,SW,Very Poor
2024-01-15 07:00,2024-01-15,7,Monday,Central,Delhi,243.4,343.8,67.1,16.7,0.79,29.5,21.6,59.0,0.6,SE,Very Poor
2024-01-15 08:00,2024-01-15,8,Monday,Central,Delhi,320.4,482.5,112.2,13.7,2.41,33.3,21.4,61.0,0.9,S,Severe
2024-01-15 09:00,2024-01-15,9,Monday,Central,Delhi,266.6,379.4,81.1,13.2,1.6,27.2,21.3,56.0,6.3,SW,Severe
2024-01-15 10:00,2024-01-15,10,Monday,Central,Delhi,162.0,226.7,56.9,10.6,1.45,46.3,24.1,51.0,4.3,E,Very Poor
2024-01-15 11:00,2024-01-15,11,Monday,Central,Delhi,178.1,268.9,54.8,21.6,0.67,43.8,23.3,48.0,1.1,NE,Very Poor
2024-01-15 12:00,2024-01-15,12,Monday,Central,Delhi,140.7,203.3,45.7,11.8,0.62,24.0,23.4,56.0,6.2,N,Very Poor
2024-01-15 13:00,2024-01-15,13,Monday,Central,Delhi,157.0,208.8,54.3,18.3,0.44,23.2,25.1,50.0,1.2,S,Very Poor
2024-01-15 14:00,2024-01-15,14,Monday,Central,Delhi,159.0,217.8,47.5,5.5,1.29,39.2,25.0,52.0,0.5,SE,Very Poor
2024-01-15 15:00,2024-01-15,15,Monday,Central,Delhi,158.3,210.2,46.4,16.5,0.95,51.2,27.5,60.0,4.0,W,Very Poor
2024-01-15 16:00,2024-01-15,16,Monday,Central,Delhi,183.4,230.4,57.0,18.8,1.67,26.3,21.3,60.0,7.2,NW,Very Poor
2024-01-15 17:00,2024-01-15,17,Monday,Central,Delhi,238.3,337.3,71.7,9.6,1.25,30.0,21.5,63.0,4.1,S,Very Poor
2024-01-15 18:00,2024-01-15,18,Monday,Central,Delhi,280.0,346.8,89.5,18.3,2.48,23.9,16.4,63.0,1.6,SW,Severe
2024-01-15 19:00,2024-01-15,19,Monday,Central,Delhi,232.1,332.5,70.5,14.6,1.38,46.2,14.2,64.0,1.4,N,Very Poor
2024-01-15 20:00,2024-01-15,20,Monday,Central,Delhi,211.0,289.2,71.3,16.1,2.61,32.3,15.0,74.0,1.6,NE,Very Poor
2024-01-15 21:00,2024-01-15,21,Monday,Central,Delhi,169.6,237.6,51.2,13.3,0.61,24.4,14.4,73.0,2.3,W,Very Poor
2024-01-15 22:00,2024-01-15,22,Monday,Central,Delhi,178.8,228.3,50.2,12.0,0.99,38.0,13.9,77.0,7.3,E,Very Poor
2024-01-15 23:00,2024-01-15,23,Monday,Central,Delhi,194.7,264.6,59.1,6.5,1.49,36.6,10.2,73.0,2.2,NW,Very Poor
2024-01-16 00:00,2024-01-16,0,Tuesday,Central,Delhi,163.9,222.5,48.2,19.3,0.59,22.9,11.4,78.0,3.3,N,Very Poor
